model_type x y x_offset y_offset
transient_OFF 75.7719060067 58.6545440795 0.0 0.0
transient_OFF 95.1718361342 118.54767567 0.0 0.0
transient_OFF 128.687904767 108.55578042 0.0 0.0
transient_OFF 121.141325789 111.402408313 0.0 0.0
transient_OFF 18.309196221 61.262558696 0.0 0.0
transient_OFF 47.1969436906 57.1056414028 0.0 0.0
transient_OFF 176.970074838 112.581134327 0.0 0.0
transient_OFF 62.993400652 86.9979367939 0.0 0.0
transient_OFF 141.876530502 12.8097636145 0.0 0.0
transient_OFF 206.302121184 73.2236764306 0.0 0.0
transient_OFF 51.4950083514 104.780424804 0.0 0.0
transient_OFF 79.8487740115 74.9079832388 0.0 0.0
transient_OFF 124.520271445 99.065217511 0.0 0.0
transient_OFF 19.921134733 3.50061596574 0.0 0.0
transient_OFF 52.4938905385 99.511325479 0.0 0.0
transient_OFF 138.628973501 5.09611405332 0.0 0.0
transient_OFF 52.4979608282 16.6925193132 0.0 0.0
transient_OFF 142.128405733 16.9744940476 0.0 0.0
transient_OFF 10.0301080479 102.152258604 0.0 0.0
transient_OFF 212.319813258 61.4069618292 0.0 0.0
transient_OFF 142.165359238 94.9954211445 0.0 0.0
transient_OFF 115.168326065 20.20809667 0.0 0.0
transient_OFF 45.1600124352 63.7632301545 0.0 0.0
transient_OFF 219.066571587 109.871463708 0.0 0.0
transient_OFF 114.245204192 23.3944692561 0.0 0.0
transient_OFF 140.676420725 2.49739886435 0.0 0.0
transient_OFF 171.195313776 116.879110068 0.0 0.0
transient_OFF 90.6437423827 99.868569164 0.0 0.0
transient_OFF 205.238389073 103.639180289 0.0 0.0
transient_OFF 80.9878583434 12.9336871394 0.0 0.0
transient_OFF 222.656349624 43.268549106 0.0 0.0
transient_OFF 65.7191653189 65.365289902 0.0 0.0
transient_OFF 104.987462878 84.19824244 0.0 0.0
transient_OFF 57.851968309 31.8327570362 0.0 0.0
transient_OFF 215.680434612 41.8384529217 0.0 0.0
transient_OFF 112.459330563 34.8225750196 0.0 0.0
transient_OFF 7.184943877 61.4382983086 0.0 0.0
transient_OFF 67.6843146709 43.0648349425 0.0 0.0
transient_OFF 144.387163267 51.4719958809 0.0 0.0
transient_OFF 47.1960742387 51.5207927505 0.0 0.0
transient_OFF 55.076797484 71.2662881576 0.0 0.0
transient_OFF 71.8255276106 99.3790346942 0.0 0.0
transient_OFF 147.296240255 82.4678157308 0.0 0.0
transient_OFF 91.2999564038 75.3483570934 0.0 0.0
transient_OFF 6.35010621708 69.6571550605 0.0 0.0
transient_OFF 230.28926544 77.2437318207 0.0 0.0
transient_OFF 107.009135862 87.1041383843 0.0 0.0
transient_OFF 64.2028161023 27.4393649077 0.0 0.0
transient_OFF 76.6774153315 113.877591433 0.0 0.0
transient_OFF 9.25404359321 2.44865198214 0.0 0.0
transient_OFF 213.376371057 46.4144144197 0.0 0.0
transient_OFF 61.9220094394 62.8417030467 0.0 0.0
transient_OFF 90.5603843969 40.6154134159 0.0 0.0
transient_OFF 153.545408237 86.9581547765 0.0 0.0
transient_OFF 143.755391095 73.1149439174 0.0 0.0
transient_OFF 187.568580752 100.09575854 0.0 0.0
transient_OFF 129.264706284 43.0189868207 0.0 0.0
transient_OFF 153.042660704 25.6631726206 0.0 0.0
transient_OFF 206.152067881 93.5598442813 0.0 0.0
transient_OFF 150.895349942 9.2229461149 0.0 0.0
transient_OFF 230.421059776 90.7402924114 0.0 0.0
transient_OFF 81.9136835781 31.3040262198 0.0 0.0
transient_OFF 176.429116321 12.7066766101 0.0 0.0
transient_OFF 166.910390094 48.5026001389 0.0 0.0
transient_OFF 134.631325533 97.6485230554 0.0 0.0
transient_OFF 94.8020503341 48.8782258099 0.0 0.0
transient_OFF 57.9607946651 92.7653547218 0.0 0.0
transient_OFF 232.903333695 18.5603712504 0.0 0.0
transient_OFF 225.652814438 34.1604227789 0.0 0.0
transient_OFF 138.730559247 33.0197722756 0.0 0.0
transient_OFF 182.128417266 33.9996029728 0.0 0.0
transient_OFF 232.390804267 34.5613214533 0.0 0.0
transient_OFF 108.122126217 64.2555603566 0.0 0.0
transient_OFF 155.207005741 53.1118610958 0.0 0.0
transient_OFF 186.393719048 86.8452998654 0.0 0.0
transient_OFF 164.285966417 111.16789384 0.0 0.0
transient_OFF 213.560367234 1.79056531552 0.0 0.0
transient_OFF 1.14275572825 119.909020951 0.0 0.0
transient_OFF 51.5558735608 8.67044189547 0.0 0.0
transient_OFF 236.763805197 55.7941806992 0.0 0.0
transient_OFF 166.245254571 34.4777362251 0.0 0.0
transient_OFF 48.0659806382 114.216509297 0.0 0.0
transient_OFF 200.115577581 14.0370392751 0.0 0.0
transient_OFF 181.446420773 119.169382213 0.0 0.0
transient_OFF 214.000140951 68.3521642603 0.0 0.0
transient_OFF 112.584152146 108.4487042 0.0 0.0
transient_OFF 62.0383768315 68.9065089848 0.0 0.0
transient_OFF 212.003132966 18.3568965938 0.0 0.0
transient_OFF 179.750557203 77.8455038119 0.0 0.0
transient_OFF 225.983413749 60.2931318647 0.0 0.0
transient_OFF 172.540103215 113.905212631 0.0 0.0
transient_OFF 190.209929927 19.0945340854 0.0 0.0
transient_OFF 93.8999856598 118.590800712 0.0 0.0
transient_OFF 221.568790008 58.6782221684 0.0 0.0
transient_OFF 72.498006288 79.1226421204 0.0 0.0
transient_OFF 19.8437760595 92.0386830658 0.0 0.0
transient_OFF 70.9308749769 88.4552298414 0.0 0.0
transient_OFF 110.447188484 42.1674544147 0.0 0.0
transient_OFF 45.9945671412 22.8323153643 0.0 0.0
transient_OFF 14.6183264318 78.4902171451 0.0 0.0
transient_OFF 40.8030580911 7.79856238236 0.0 0.0
transient_OFF 112.285290343 28.034753242 0.0 0.0
transient_OFF 116.26211532 118.330149631 0.0 0.0
transient_OFF 103.637403105 110.48347171 0.0 0.0
transient_OFF 128.011960952 68.5261875318 0.0 0.0
transient_OFF 89.5285760899 103.249962639 0.0 0.0
transient_OFF 103.91913532 57.7317347654 0.0 0.0
transient_OFF 198.994430691 39.9134188996 0.0 0.0
transient_OFF 207.705839909 12.8092119092 0.0 0.0
transient_OFF 182.901140879 22.2959680185 0.0 0.0
transient_OFF 31.6348676582 103.638006555 0.0 0.0
transient_OFF 82.7516263187 104.598430062 0.0 0.0
transient_OFF 180.220492786 69.3513501519 0.0 0.0
transient_OFF 48.9820946878 8.57023874996 0.0 0.0
transient_OFF 202.230061738 88.1097144762 0.0 0.0
transient_OFF 23.7260849482 24.8953987133 0.0 0.0
transient_OFF 155.584616295 80.8914420985 0.0 0.0
transient_OFF 141.7019395 86.2499629631 0.0 0.0
transient_OFF 86.397355984 65.9758596687 0.0 0.0
transient_OFF 84.2298591951 3.44833374697 0.0 0.0
transient_OFF 155.258519835 90.6722568476 0.0 0.0
transient_OFF 214.405813369 25.9735938982 0.0 0.0
transient_OFF 152.091399311 63.914293151 0.0 0.0
transient_OFF 188.259536497 30.2130255221 0.0 0.0
transient_OFF 177.143268006 119.070181955 0.0 0.0
transient_OFF 79.2895596515 67.3526123544 0.0 0.0
transient_OFF 176.862012621 73.9379099917 0.0 0.0
transient_OFF 237.358095523 117.137966669 0.0 0.0
transient_OFF 56.0874306548 32.0932519116 0.0 0.0
transient_OFF 184.703027897 98.4629509016 0.0 0.0
transient_OFF 85.5805137603 99.4893055956 0.0 0.0
transient_OFF 103.856014469 105.319330973 0.0 0.0
transient_OFF 235.671006285 87.2364599406 0.0 0.0
transient_OFF 3.9383247719 3.06485713166 0.0 0.0
transient_OFF 44.2543057683 96.9063592849 0.0 0.0
transient_OFF 29.7420888286 26.1448704987 0.0 0.0
transient_OFF 5.09641317445 51.6644931395 0.0 0.0
transient_OFF 52.4628889843 103.956722323 0.0 0.0
transient_OFF 38.6325857017 48.696695376 0.0 0.0
transient_OFF 131.138225675 100.888286453 0.0 0.0
transient_OFF 230.065343348 66.6116226788 0.0 0.0
transient_OFF 100.160562526 44.3329688107 0.0 0.0
transient_OFF 3.69134954831 16.3609424439 0.0 0.0
transient_OFF 27.7644401143 29.9558619417 0.0 0.0
transient_OFF 52.5122959072 33.5994852927 0.0 0.0
transient_OFF 45.8342399051 92.1511460033 0.0 0.0
transient_OFF 9.96118795234 107.58667759 0.0 0.0
transient_OFF 12.7134562759 4.92664589218 0.0 0.0
transient_OFF 185.158847995 37.2326087338 0.0 0.0
transient_OFF 115.306371509 74.0106447306 0.0 0.0
transient_OFF 167.280737719 90.1042782084 0.0 0.0
transient_OFF 181.374796624 32.3514826715 0.0 0.0
transient_OFF 95.5756907955 74.3121121131 0.0 0.0
transient_OFF 95.7127068618 1.12642350479 0.0 0.0
transient_OFF 227.100617696 98.2276178555 0.0 0.0
transient_OFF 137.421105567 86.3313266924 0.0 0.0
transient_OFF 50.2842772021 51.8955492377 0.0 0.0
transient_OFF 117.715701781 112.340824068 0.0 0.0
transient_OFF 238.89891884 108.173764366 0.0 0.0
transient_OFF 6.9200241556 33.5487942969 0.0 0.0
transient_OFF 163.813296087 72.0745338682 0.0 0.0
transient_OFF 198.990312466 21.2067642908 0.0 0.0
transient_OFF 88.519839573 103.949181114 0.0 0.0
transient_OFF 82.0937796437 108.798546626 0.0 0.0
transient_OFF 118.442942403 4.11814094158 0.0 0.0
transient_OFF 143.235724924 88.7617985179 0.0 0.0
transient_OFF 146.305474382 8.18447063112 0.0 0.0
transient_OFF 184.645832483 1.14907681347 0.0 0.0
transient_OFF 116.150432468 22.6867055537 0.0 0.0
transient_OFF 23.6903540453 9.88708812596 0.0 0.0
transient_OFF 46.4239707143 101.951466793 0.0 0.0
transient_OFF 87.4503227519 10.6154664543 0.0 0.0
transient_OFF 9.81677778152 45.8828508701 0.0 0.0
transient_OFF 142.83220511 6.91591274272 0.0 0.0
transient_OFF 127.31906235 6.12328128939 0.0 0.0
transient_OFF 101.185372939 106.60175231 0.0 0.0
transient_OFF 183.290828791 67.8511248066 0.0 0.0
transient_OFF 237.508835169 40.3624729407 0.0 0.0
transient_OFF 155.613421633 23.3286705192 0.0 0.0
transient_OFF 46.7208061089 26.5739538169 0.0 0.0
transient_OFF 164.746695243 58.5821132739 0.0 0.0
transient_OFF 153.888591478 22.5545040231 0.0 0.0
transient_OFF 2.94532314975 64.7278603137 0.0 0.0
transient_OFF 153.437234583 106.259698906 0.0 0.0
transient_OFF 13.4492507763 104.856614743 0.0 0.0
transient_OFF 60.7409817724 11.78855699 0.0 0.0
transient_OFF 62.5413088358 85.280927645 0.0 0.0
transient_OFF 128.167224093 13.4451572126 0.0 0.0
transient_OFF 199.066573404 56.8342601778 0.0 0.0
transient_OFF 38.2104132906 7.89037504986 0.0 0.0
transient_OFF 192.002843795 13.1619996686 0.0 0.0
transient_OFF 82.1052888046 64.7977227789 0.0 0.0
transient_OFF 86.391399551 24.609793704 0.0 0.0
transient_OFF 29.6978859567 33.6268226898 0.0 0.0
transient_OFF 9.19630217091 63.7310647224 0.0 0.0
transient_OFF 152.254160374 41.3868765923 0.0 0.0
transient_OFF 163.840294279 25.4580775268 0.0 0.0
transient_OFF 78.4506419347 96.0866083026 0.0 0.0
transient_OFF 103.782745437 119.373536248 0.0 0.0
transient_OFF 41.214054922 15.2623298332 0.0 0.0
transient_OFF 180.017838255 86.4270227892 0.0 0.0
transient_OFF 10.163063835 71.9672925137 0.0 0.0
transient_OFF 117.486912672 95.4737655044 0.0 0.0
transient_OFF 25.8027787918 23.7969934678 0.0 0.0
transient_OFF 210.412718275 94.8513432942 0.0 0.0
transient_OFF 121.064194272 54.7637465052 0.0 0.0
transient_OFF 47.7701150416 0.630999579948 0.0 0.0
transient_OFF 228.198458677 2.29864048344 0.0 0.0
transient_OFF 2.73250491407 87.5674340776 0.0 0.0
transient_OFF 22.395226082 34.128535622 0.0 0.0
transient_OFF 190.473690827 110.632409135 0.0 0.0
transient_OFF 228.841394886 98.0985804594 0.0 0.0
transient_OFF 215.068843622 102.926751274 0.0 0.0
transient_OFF 71.9879899552 14.8680480704 0.0 0.0
transient_OFF 127.620861856 30.3098134771 0.0 0.0
transient_OFF 227.786237429 119.950722965 0.0 0.0
transient_OFF 93.7940322867 23.0538469722 0.0 0.0
transient_OFF 185.761778115 98.2955051495 0.0 0.0
transient_OFF 37.2080404654 108.388474433 0.0 0.0
transient_OFF 211.416938461 94.7310007996 0.0 0.0
transient_OFF 27.7095846265 29.797691361 0.0 0.0
transient_OFF 69.392384251 56.2226642045 0.0 0.0
transient_OFF 38.7476027776 106.054905289 0.0 0.0
transient_OFF 159.745359748 40.6449416345 0.0 0.0
transient_OFF 103.078925023 73.8683751541 0.0 0.0
transient_OFF 96.3393581936 30.4606180122 0.0 0.0
transient_OFF 87.6085665877 20.9274575219 0.0 0.0
transient_OFF 55.2334369571 35.5315297711 0.0 0.0
transient_OFF 25.7828485603 27.5965519806 0.0 0.0
transient_OFF 231.710140917 89.3361592042 0.0 0.0
transient_OFF 19.3391109736 0.44540932817 0.0 0.0
transient_OFF 236.932019359 23.9096276995 0.0 0.0
transient_OFF 75.2089368785 66.3479365108 0.0 0.0
transient_OFF 219.996827163 52.6497417676 0.0 0.0
transient_OFF 4.74283034812 33.1834141549 0.0 0.0
transient_OFF 207.447742816 6.53346325998 0.0 0.0
transient_OFF 4.37360076391 11.7663254785 0.0 0.0
transient_OFF 62.1282525203 26.3211027594 0.0 0.0
transient_OFF 84.7649640268 102.482396386 0.0 0.0
transient_OFF 213.073596747 72.6017209187 0.0 0.0
transient_OFF 152.381610118 14.6593506057 0.0 0.0
transient_OFF 236.674453323 113.910850764 0.0 0.0
transient_OFF 46.9670206304 3.78280716374 0.0 0.0
transient_OFF 68.439732928 70.4860745322 0.0 0.0
transient_OFF 45.0775549515 90.5927174909 0.0 0.0
transient_OFF 142.318796497 72.8178049568 0.0 0.0
transient_OFF 124.691798796 33.6800380284 0.0 0.0
transient_OFF 54.2423718956 33.2987165534 0.0 0.0
transient_OFF 41.8819224261 11.9041857384 0.0 0.0
transient_OFF 188.154904551 92.7640590746 0.0 0.0
transient_OFF 103.639223472 13.0863439348 0.0 0.0
transient_OFF 30.3818356995 92.254466488 0.0 0.0
transient_OFF 133.798419891 60.6272699157 0.0 0.0
transient_OFF 25.5582429009 45.3491769732 0.0 0.0
transient_OFF 87.2635873002 113.434533192 0.0 0.0
transient_OFF 0.333555141786 82.1205520054 0.0 0.0
transient_OFF 20.9321953078 9.94108122823 0.0 0.0
transient_OFF 238.702807111 17.1633146533 0.0 0.0
transient_OFF 55.2705671959 33.0704441099 0.0 0.0
transient_OFF 212.255645452 82.7307336752 0.0 0.0
transient_OFF 239.455259321 18.5570234628 0.0 0.0
transient_OFF 215.774208438 35.8958965372 0.0 0.0
transient_OFF 236.059357002 118.250919125 0.0 0.0
transient_OFF 193.492874055 105.996344937 0.0 0.0
transient_OFF 230.703779265 82.057767155 0.0 0.0
transient_OFF 193.187246319 66.2937857963 0.0 0.0
transient_OFF 69.2457326259 48.4633743635 0.0 0.0
transient_OFF 126.536238375 21.3072092262 0.0 0.0
transient_OFF 147.214784507 110.501386561 0.0 0.0
transient_OFF 144.626886897 119.810870444 0.0 0.0
transient_OFF 73.5334573208 98.8525050378 0.0 0.0
transient_OFF 110.364809331 26.5374482589 0.0 0.0
transient_OFF 122.217857144 115.351302903 0.0 0.0
transient_OFF 56.2457904799 64.1363405195 0.0 0.0
transient_OFF 29.7167147418 35.2607887447 0.0 0.0
transient_OFF 47.4280613991 59.0889517941 0.0 0.0
transient_OFF 106.444345362 55.0511188486 0.0 0.0
transient_OFF 14.1799276928 61.2949210687 0.0 0.0
transient_OFF 63.5822437205 15.3451129794 0.0 0.0
transient_OFF 110.592177676 37.177255048 0.0 0.0
transient_OFF 122.984309341 77.2565682339 0.0 0.0
transient_OFF 136.852178036 72.3828730768 0.0 0.0
transient_OFF 68.7128332969 86.1444272923 0.0 0.0
transient_OFF 71.6258248676 1.26316118931 0.0 0.0
transient_OFF 52.0320810378 12.0711104293 0.0 0.0
transient_OFF 123.118352823 3.16293287368 0.0 0.0
transient_OFF 152.523984886 73.5554326602 0.0 0.0
transient_OFF 2.80560952622 69.6654044051 0.0 0.0
transient_OFF 27.2178962549 109.558282191 0.0 0.0
transient_OFF 184.10314051 42.014741275 0.0 0.0
transient_OFF 42.0386414202 112.716233388 0.0 0.0
transient_OFF 121.983925493 45.8568167627 0.0 0.0
transient_OFF 156.03197192 66.3540468479 0.0 0.0
transient_OFF 41.0765835567 10.0944712557 0.0 0.0
transient_OFF 81.8863382397 70.2520410617 0.0 0.0
transient_OFF 48.7105479678 24.4445676751 0.0 0.0
transient_OFF 153.460499826 93.6802464866 0.0 0.0
transient_OFF 20.8053960428 91.2368060184 0.0 0.0
transient_OFF 187.117527301 52.0783180947 0.0 0.0
transient_OFF 139.348700809 53.3244472762 0.0 0.0
transient_OFF 4.14497609939 1.88149601273 0.0 0.0
transient_OFF 67.0798012128 74.0748761354 0.0 0.0
transient_OFF 42.7165669963 19.841603951 0.0 0.0
transient_OFF 70.7804764284 56.8782199341 0.0 0.0
transient_OFF 191.838312189 40.5359517331 0.0 0.0
transient_OFF 96.1513894756 57.1305526326 0.0 0.0
transient_OFF 62.1453805807 60.5453867262 0.0 0.0
transient_OFF 43.2663018194 109.913557467 0.0 0.0
transient_OFF 103.689335356 21.221913781 0.0 0.0
transient_OFF 116.612426258 55.0080370563 0.0 0.0
transient_OFF 47.2875957005 28.6477824969 0.0 0.0
transient_OFF 49.2261351508 51.5513084789 0.0 0.0
transient_OFF 157.46402083 10.3013038857 0.0 0.0
transient_OFF 189.509480979 115.308268686 0.0 0.0
transient_OFF 213.165604329 65.1340647762 0.0 0.0
transient_OFF 223.095851975 22.8846302363 0.0 0.0
transient_OFF 140.028759834 72.9639059284 0.0 0.0
transient_OFF 229.450001638 5.65105124306 0.0 0.0
transient_OFF 80.0062951671 59.4656083716 0.0 0.0
transient_OFF 170.997575957 90.8365201321 0.0 0.0
transient_OFF 230.47610643 114.083954755 0.0 0.0
transient_OFF 97.2281526221 91.8189523988 0.0 0.0
transient_OFF 90.5109933154 16.9692145323 0.0 0.0
transient_OFF 198.749665491 79.974173494 0.0 0.0
transient_OFF 92.1313734173 84.2226008413 0.0 0.0
transient_OFF 79.0105407328 73.915889501 0.0 0.0
transient_OFF 195.764282306 113.141868644 0.0 0.0
transient_OFF 235.552064658 81.826325061 0.0 0.0
transient_OFF 50.0997431709 52.7766890921 0.0 0.0
transient_OFF 129.999169945 73.591139009 0.0 0.0
transient_OFF 169.471932068 1.17919575544 0.0 0.0
transient_OFF 211.424523951 16.9161100012 0.0 0.0
transient_OFF 134.031149725 22.8762736245 0.0 0.0
transient_OFF 73.6125225879 12.604300828 0.0 0.0
transient_OFF 161.159840484 116.384118967 0.0 0.0
transient_OFF 217.518738271 64.2783068689 0.0 0.0
transient_OFF 85.6166065448 73.5062674117 0.0 0.0
transient_OFF 173.791958264 38.0373110615 0.0 0.0
transient_OFF 177.742706384 71.2076933378 0.0 0.0
transient_OFF 11.7689931904 82.2142447568 0.0 0.0
transient_OFF 113.764639785 58.2184524336 0.0 0.0
transient_OFF 69.9635569312 88.4009435969 0.0 0.0
transient_OFF 115.792623406 28.4659353413 0.0 0.0
transient_OFF 229.644648942 49.4612590123 0.0 0.0
transient_OFF 184.136294058 64.865136007 0.0 0.0
transient_OFF 3.96214369358 105.689372586 0.0 0.0
transient_OFF 9.75716307719 115.559598229 0.0 0.0
transient_OFF 176.392788947 66.4626444325 0.0 0.0
transient_OFF 108.560089288 28.8562543219 0.0 0.0
transient_OFF 2.11271813541 70.1263300813 0.0 0.0
transient_OFF 114.385292624 49.2010737415 0.0 0.0
transient_OFF 188.221450332 112.847718385 0.0 0.0
transient_OFF 63.4500307255 117.697148806 0.0 0.0
transient_OFF 142.10031719 6.76061963763 0.0 0.0
transient_OFF 172.212099713 19.8424255263 0.0 0.0
transient_OFF 95.0349921435 22.8712626392 0.0 0.0
transient_OFF 77.8155635479 71.2100636225 0.0 0.0
transient_OFF 154.316333825 61.0247367323 0.0 0.0
transient_OFF 180.903001293 26.738444573 0.0 0.0
transient_OFF 38.6021322096 2.31162349172 0.0 0.0
transient_OFF 101.137268747 11.3917216585 0.0 0.0
transient_OFF 134.080994436 62.2881321805 0.0 0.0
transient_OFF 199.369410276 64.7757426872 0.0 0.0
transient_OFF 77.4969295172 16.8765999683 0.0 0.0
transient_OFF 34.2593731627 9.41780356574 0.0 0.0
transient_OFF 75.2906227519 29.6914564678 0.0 0.0
transient_OFF 44.1656409213 74.0290362964 0.0 0.0
transient_OFF 83.8320736579 40.6405356232 0.0 0.0
transient_OFF 31.2401316676 82.5948055405 0.0 0.0
transient_OFF 9.37735768571 83.5446646621 0.0 0.0
transient_OFF 43.6302249771 30.6053456397 0.0 0.0
transient_OFF 203.384859582 26.7879627534 0.0 0.0
transient_OFF 123.915384262 76.7246298488 0.0 0.0
transient_OFF 75.8552704749 52.7313181736 0.0 0.0
transient_OFF 190.852203179 15.4370320557 0.0 0.0
transient_OFF 23.3478604057 13.0601169948 0.0 0.0
transient_OFF 1.85979904975 4.14374096978 0.0 0.0
transient_OFF 237.337168106 67.5565225921 0.0 0.0
transient_OFF 152.738043838 78.4943072836 0.0 0.0
transient_OFF 123.861371306 89.5429820415 0.0 0.0
transient_OFF 114.858157537 44.593129086 0.0 0.0
transient_OFF 192.009977726 55.1200041174 0.0 0.0
transient_OFF 74.6172230266 32.2383938742 0.0 0.0
transient_OFF 91.3810994429 61.8799651984 0.0 0.0
transient_OFF 144.980809032 76.6899500391 0.0 0.0
transient_OFF 19.8820531273 22.1551219425 0.0 0.0
transient_OFF 192.878685386 79.84590864 0.0 0.0
transient_OFF 11.4177241048 113.366643398 0.0 0.0
transient_OFF 230.513132365 96.2543212354 0.0 0.0
transient_OFF 205.694008581 3.41034748249 0.0 0.0
transient_OFF 54.3737533604 47.5358637739 0.0 0.0
transient_OFF 132.125793792 111.582882295 0.0 0.0
transient_OFF 177.592669776 57.1172899666 0.0 0.0
transient_OFF 219.810794475 70.1935707417 0.0 0.0
transient_OFF 86.7216451623 100.672842532 0.0 0.0
transient_OFF 72.2430142325 85.289116646 0.0 0.0
transient_OFF 124.894922884 43.2142164357 0.0 0.0
transient_OFF 209.94582753 33.4752526661 0.0 0.0
transient_OFF 218.94609596 113.551777636 0.0 0.0
transient_OFF 198.271585245 93.1981624341 0.0 0.0
transient_OFF 195.588914835 101.820987953 0.0 0.0
transient_OFF 231.463494652 110.454838146 0.0 0.0
transient_OFF 201.928594928 59.292710391 0.0 0.0
transient_OFF 5.11395266588 81.0070283283 0.0 0.0
transient_OFF 217.100072916 97.7804223741 0.0 0.0
transient_OFF 6.08648765768 51.9791909826 0.0 0.0
transient_OFF 41.7870861977 17.6431806742 0.0 0.0
transient_OFF 210.751144819 76.325517679 0.0 0.0
transient_OFF 103.560175168 100.097478736 0.0 0.0
transient_OFF 166.305044611 117.222569913 0.0 0.0
transient_OFF 235.176234622 42.0191500151 0.0 0.0
transient_OFF 204.226555172 39.505899551 0.0 0.0
transient_OFF 220.919982949 8.30189414515 0.0 0.0
transient_OFF 144.984113389 19.8331763131 0.0 0.0
transient_OFF 89.3496783623 7.4037335329 0.0 0.0
transient_OFF 150.041863827 16.4554024783 0.0 0.0
transient_OFF 50.2488010012 15.2497235683 0.0 0.0
transient_OFF 217.300695911 32.8592598827 0.0 0.0
transient_OFF 210.936624916 79.9446067611 0.0 0.0
transient_OFF 222.502163104 98.0165861177 0.0 0.0
transient_OFF 139.922287105 61.5184393691 0.0 0.0
transient_OFF 67.9572641984 71.8095187648 0.0 0.0
transient_OFF 128.637018329 52.8177942749 0.0 0.0
transient_OFF 71.1368925439 52.7120293579 0.0 0.0
transient_OFF 121.473232606 106.564239432 0.0 0.0
transient_OFF 20.829030788 116.687585926 0.0 0.0
transient_OFF 78.269609417 30.1652914678 0.0 0.0
transient_OFF 176.028547438 64.828794596 0.0 0.0
transient_OFF 194.584209416 48.0560529483 0.0 0.0
transient_OFF 62.6905989633 90.1395934686 0.0 0.0
transient_OFF 122.334479353 45.5865110243 0.0 0.0
transient_OFF 64.2241084915 104.823502772 0.0 0.0
transient_OFF 205.709358337 93.7658207159 0.0 0.0
transient_OFF 34.0838682883 40.3943239478 0.0 0.0
transient_OFF 221.572891191 8.89485470889 0.0 0.0
transient_OFF 64.417145411 96.5483221365 0.0 0.0
transient_OFF 11.2299868936 71.8503147313 0.0 0.0
transient_OFF 39.2782863377 79.7053058492 0.0 0.0
transient_OFF 59.7737070842 40.181104737 0.0 0.0
transient_OFF 166.232168266 104.37287566 0.0 0.0
transient_OFF 233.856160345 55.6379541487 0.0 0.0
transient_OFF 89.845515019 41.1523809359 0.0 0.0
transient_OFF 165.799585174 118.59819354 0.0 0.0
transient_OFF 111.586027119 29.1461153808 0.0 0.0
transient_OFF 19.5302390735 72.3640858822 0.0 0.0
transient_OFF 212.28007461 20.933960171 0.0 0.0
transient_OFF 28.027832343 53.841266641 0.0 0.0
transient_OFF 181.511308773 76.1789041972 0.0 0.0
transient_OFF 136.523323673 68.1651431502 0.0 0.0
transient_OFF 132.425847303 0.0816835290941 0.0 0.0
transient_OFF 216.972326822 72.5537242328 0.0 0.0
transient_OFF 169.06219117 97.1818953862 0.0 0.0
transient_OFF 102.374776624 97.0640395618 0.0 0.0
transient_OFF 177.668967208 35.8081046272 0.0 0.0
transient_OFF 12.4763624013 102.75398729 0.0 0.0
transient_OFF 189.947337052 43.6298413743 0.0 0.0
transient_OFF 25.6571736663 87.6019902672 0.0 0.0
transient_OFF 171.051904308 36.4532861198 0.0 0.0
transient_OFF 148.446307265 51.7662907934 0.0 0.0
transient_OFF 33.7198424309 78.2358062894 0.0 0.0
transient_OFF 69.9189906168 6.60865946835 0.0 0.0
transient_OFF 31.6201037677 0.141903872255 0.0 0.0
transient_OFF 61.2077271469 48.2455952492 0.0 0.0
transient_OFF 110.005591668 89.8706031699 0.0 0.0
transient_OFF 39.5280053886 85.0704793911 0.0 0.0
transient_OFF 221.614463918 4.06448465615 0.0 0.0
transient_OFF 35.0436597379 28.712617012 0.0 0.0
transient_OFF 170.584897762 95.7711233462 0.0 0.0
transient_OFF 110.792848535 16.6662626854 0.0 0.0
transient_OFF 237.44512756 108.206415836 0.0 0.0
transient_OFF 211.985963645 1.63876098513 0.0 0.0
transient_OFF 1.4464042209 103.833740912 0.0 0.0
transient_OFF 210.019252774 75.7794450101 0.0 0.0
transient_OFF 231.047623404 17.2742566023 0.0 0.0
transient_OFF 145.460537814 26.0555121867 0.0 0.0
transient_OFF 183.069251757 54.1567483623 0.0 0.0
transient_OFF 56.4426017803 75.9917236117 0.0 0.0
transient_OFF 59.2611201925 86.4435529468 0.0 0.0
transient_OFF 106.073027874 69.1485980626 0.0 0.0
transient_OFF 59.731999077 89.6907836118 0.0 0.0
transient_OFF 41.6033982047 107.089027907 0.0 0.0
transient_OFF 192.005089675 62.9911545774 0.0 0.0
transient_OFF 142.795579923 113.480299407 0.0 0.0
transient_OFF 155.209766213 76.7050652225 0.0 0.0
transient_OFF 22.6681885144 73.117668228 0.0 0.0
transient_OFF 32.5225083601 21.4077770954 0.0 0.0
transient_OFF 22.2801459391 35.6679856986 0.0 0.0
transient_OFF 94.246728378 103.633921443 0.0 0.0
transient_OFF 67.179908014 87.9982579206 0.0 0.0
transient_OFF 67.9955208277 91.8901537769 0.0 0.0
transient_OFF 236.966878258 20.2486147376 0.0 0.0
transient_OFF 140.995056297 16.1118873401 0.0 0.0
transient_OFF 51.0292412992 18.9965214851 0.0 0.0
transient_OFF 110.899806218 50.8167740397 0.0 0.0
transient_OFF 155.180669463 115.765477307 0.0 0.0
transient_OFF 223.120926072 70.535281912 0.0 0.0
